 C1,38:90:a5:20:e9:00,-61.31959,3.69275
 C1,38:90:a5:20:e9:01,-61.75000,3.90541
 C1,38:90:a5:20:e9:02,-61.66372,3.84432
 C1,38:90:a5:20:e9:0d,-63.64706,3.28991
 C1,38:90:a5:20:e9:0e,-63.78151,3.29910
 C1,38:90:a5:20:e9:0f,-63.81667,2.70382
 C1,38:90:a5:20:f0:fd,-64.28571,2.60099
 C1,38:90:a5:20:f0:fe,-64.28448,2.08434
 C1,38:90:a5:20:f0:ff,-64.23729,2.02412
 C1,38:90:a5:9d:1a:ee,-85.57944,2.32313
 C1,38:90:a5:9d:1b:1e,-72.08738,1.98082
 C1,50:0f:80:c4:60:0d,-77.86000,3.46416
 C1,50:0f:80:c4:60:0e,-77.78947,3.84771
 C1,50:0f:80:fd:7f:b0,-61.10000,3.73417
 C1,50:0f:80:fd:7f:b1,-61.17857,3.28308
 C1,50:0f:80:fd:7f:b2,-61.05310,2.90271
 C1,50:0f:80:fd:7f:bd,-61.49167,3.70781
 C1,50:0f:80:fd:7f:be,-61.48333,3.61831
 C1,50:0f:80:fd:7f:bf,-61.96639,4.05039
 C1,e0:3f:49:09:d9:98,-76.19792,3.18093
 C1,e0:3f:49:09:d9:9c,-87.56303,1.81630
 C2,38:90:a5:20:e9:00,-52.61062,3.94931
 C2,38:90:a5:20:e9:01,-52.90179,4.75141
 C2,38:90:a5:20:e9:02,-52.59292,3.93391
 C2,38:90:a5:20:e9:0d,-58.49167,3.13290
 C2,38:90:a5:20:e9:0e,-58.88333,4.33315
 C2,38:90:a5:20:e9:0f,-58.57500,3.30435
 C2,38:90:a5:20:f0:fd,-69.72566,4.84814
 C2,38:90:a5:20:f0:fe,-70.16239,4.99648
 C2,38:90:a5:20:f0:ff,-69.98319,5.28025
 C2,38:90:a5:8c:90:ed,-87.79592,1.49197
 C2,38:90:a5:8c:90:ee,-87.98990,1.53527
 C2,38:90:a5:8c:90:ef,-88.23000,1.63210
 C2,50:0f:80:c4:60:0e,-80.20183,4.16284
 C2,50:0f:80:fd:7f:b1,-62.50909,4.02001
 C2,50:0f:80:fd:7f:b2,-62.05882,3.20527
 C2,50:0f:80:fd:7f:bd,-63.48246,3.01099
 C2,50:0f:80:fd:7f:be,-63.58407,3.08141
 C2,50:0f:80:fd:7f:bf,-63.60684,2.85861
 C2,e0:3f:49:09:d9:9c,-89.13559,1.28046
 C3,38:90:a5:20:e9:00,-43.84685,3.64367
 C3,38:90:a5:20:e9:01,-44.14545,4.83648
 C3,38:90:a5:20:e9:02,-44.27027,5.28281
 C3,38:90:a5:20:e9:0d,-45.13675,3.55233
 C3,38:90:a5:20:e9:0e,-45.43220,5.02043
 C3,38:90:a5:20:e9:0f,-45.35833,3.08914
 C3,38:90:a5:20:f0:fd,-67.23423,2.84431
 C3,38:90:a5:20:f0:fe,-67.89474,3.35342
 C3,38:90:a5:20:f0:ff,-68.05932,3.52110
 C3,38:90:a5:37:40:8d,-79.05660,3.61960
 C3,38:90:a5:37:40:8e,-79.14583,3.33397
 C3,38:90:a5:37:40:8f,-79.08247,3.47512
 C3,38:90:a5:37:42:d1,-65.23529,3.03503
 C3,38:90:a5:37:42:d2,-65.19388,3.14481
 C3,38:90:a5:37:42:dd,-67.20909,3.37855
 C3,38:90:a5:37:42:de,-67.34579,3.40948
 C3,38:90:a5:37:42:df,-67.05825,3.50860
 C3,38:90:a5:91:74:1e,-80.08571,2.13088
 C3,50:0f:80:c0:ce:21,-62.58252,5.75228
 C3,50:0f:80:c0:ce:22,-62.45192,5.51059
 C3,50:0f:80:c0:ce:2e,-69.50476,4.28127
 C3,50:0f:80:c4:5f:6d,-76.41667,4.20943
 C3,50:0f:80:c4:5f:6e,-76.75000,3.90411
