TimeStamp, CellandDirection, BSSID, SSID, Strength
1520602330005,C19,50:0f:80:fd:7f:52,tudelft-dastud,-58
1520602330005,C19,50:0f:80:c4:5f:6d,tudelft-dastud,-92
1520602330005,C19,38:90:a5:91:74:1f,eduroam,-88
1520602330005,C19,38:90:a5:8f:e7:d1,TUvisitor,-73
1520602330005,C19,38:90:a5:8f:e7:02,tudelft-dastud,-82
1520602330005,C19,38:90:a5:9d:0f:30,eduroam,-57
1520602330005,C19,38:90:a5:8f:e7:0e,TUvisitor,-78
1520602330005,C19,38:90:a5:8f:e7:0f,eduroam,-77
1520602330005,C19,38:90:a5:37:40:80,eduroam,-75
1520602330005,C19,50:0f:80:fd:7f:5d,tudelft-dastud,-62
1520602330005,C19,38:90:a5:8f:e7:df,eduroam,-80
1520602330005,C19,50:0f:80:fd:7f:50,eduroam,-58
1520602330005,C19,38:90:a5:9d:1b:3f,eduroam,-85
1520602330005,C19,50:0f:80:e3:79:62,tudelft-dastud,-71
1520602330005,C19,50:0f:80:e3:79:6d,tudelft-dastud,-81
1520602330005,C19,50:0f:80:e3:79:6f,eduroam,-80
1520602330005,C19,50:0f:80:fd:7f:5e,TUvisitor,-62
1520602330005,C19,e0:3f:49:09:d9:9c,TRIBLER,-91
1520602330005,C19,38:90:a5:9d:0f:31,TUvisitor,-57
1520602330005,C19,50:0f:80:fd:7f:5f,eduroam,-62
1520602330005,C19,50:0f:80:fd:7f:51,TUvisitor,-58
1520602330005,C19,38:90:a5:9d:0f:32,tudelft-dastud,-57
1520602330005,C19,38:90:a5:37:40:82,tudelft-dastud,-75
1520602330005,C19,38:90:a5:9d:0f:3d,tudelft-dastud,-57
1520602330005,C19,50:0f:80:d8:f4:2e,TUvisitor,-83
1520602330005,C19,50:0f:80:d8:f4:2f,eduroam,-84
1520602330005,C19,38:90:a5:9d:1b:3e,TUvisitor,-85
1520602330005,C19,38:90:a5:91:7f:8d,tudelft-dastud,-90
1520602330005,C19,38:90:a5:8f:e7:dd,tudelft-dastud,-80
1520602330005,C19,50:0f:80:e3:74:2f,eduroam,-76
1520602330005,C19,38:90:a5:8f:e7:00,eduroam,-83
